id,fecha,review,rating
23115177,2018-06-05T04:00:00Z,The host canceled this reservation 268 days before arrival. This is an automated posting,1
23002294,2019-01-21T05:00:00Z,The host canceled this reservation 40 days before arrival. This is an automated posting,1
2296225,2019-02-10T05:00:00Z,"The apartment is very large and comfortable. The kitchen is very well-equipped. There are fans and air conditioning in all three rooms. It’s located in a very safe area, both during the day and at night. There are markets within a block, a pharmacy around the corner, and a fruit stand on the corner. It’s one block from the beach. Rodrigo is an excellent host. We arrived very early (8 am) to do the check-in and he was available. Communication was very fluid via WhatsApp. It’s an excellent option for visiting Rio de Janeiro with complete safety",9
22672234,2018-03-04T05:00:00Z,Access to the apartment isn’t ideal. The overall entrance to the apartment is low,4
22672234,2018-03-18T04:00:00Z,"The photos were pretty consistent, it was comfortable and in a great location! The host was attentive and quickly responded to all messages",8
22672234,2018-08-23T04:00:00Z,"Excellent location, the apartment was very comfortable with all the amenities, many nice details, it was a really great stay",8
22672234,2018-12-09T05:00:00Z,"The space doesn’t match the photos; it’s very small, a studio apartment that the host divided to make a living room. It’s fine for 1 or 2 friends to stay comfortably, but complicated with a family. The apartment was very dusty. Otherwise, the check-in and check-out were done smoothly, and it’s very well-located",6
22950622,2018-02-16T05:00:00Z,"Very nice place, great location and excellent service from host. Ruben was very helpful providing us tips about what to visit. He was very quick at answering our questions and was always willing to help with whatever we needed. The location is great, just two blocks away from Copacabana beach, many bars, restaurants and stores around the apartment. Definitely would stay at Rubens place again",9
22950622,2018-03-03T05:00:00Z,"Ruben was an excellent host, responding quickly. The location was very good, and it was close to everything.

I recommend it",8
22950622,2018-03-18T04:00:00Z,"This is a simple but cozy apartment with 24-hour security. The location is great – you’re right by bars, markets, pharmacies, and a bakery, and it’s just a block from Copacabana beach! Ruben, the host, is completely flexible and attentive",9
22950622,2018-04-01T04:00:00Z,"Imvel is very well located, with an attentive and helpful host.

The beach is just one block away from the apartment. I definitely recommend it",8
22950622,2018-08-26T04:00:00Z,"This apartment is small and simple, but it’s very well-located and clean. It’s great for up to two people. I recommend it",8
22950622,2018-09-03T04:00:00Z,"The place is really super close to everything. It’s a 10-minute walk to the Cantagalo metro and 5 minutes or less to the beach. As I was traveling for work, I arrived late and the area was very quiet to walk around. The apartment is very airy, the only problem is that there isn’t a microwave to quickly heat things up, but it has everything a guest needs.

Thank you so much, Rben, for the accommodation, the quick responses, and the super comfort of the place. I highly recommend it",9
22950622,2018-10-08T04:00:00Z,"The apartment was super clean and there was always someone to help. It’s located close to everything.

Great location. Ruben responds very quickly. I'll definitely book again next year",9
22950622,2018-10-15T04:00:00Z,"This was a lovely apartment, just a block from the beach, pharmacies, banks, and supermarkets – everything was very close by. Don’t miss cycling along Copacabana’s boardwalk. Ruben, congratulations! Excellent host",8
22950622,2018-11-20T05:00:00Z,"Our stay was fantastic; we were three people and the space accommodated us very well. It was very clean, airy, and comfortable, in addition to having an excellent location, close to the beach and all kinds of commerce. Ruben was an excellent host, responding quickly and guiding us on the website. We definitely recommend it, and we thank you for your hospitality",9
22950622,2018-12-17T05:00:00Z,"The apartment was simple but didn’t leave anything to be desired. There was no toilet paper available, but that wasn’t a problem as I brought my own roll, there was a leak at the connection of the sink in the bathroom sink but since there’s another sink inside the shower box, I used that one. The location of the apartment is great because it gets morning sun and isn’t facing the street, a quiet place. I missed the air conditioning due to the high temperatures in Rio de Janeiro, but the apartment has 3 fans. Including one of them, we cleaned it because it was very dirty inside, rs. I didn’t meet Ruben because he lives in another city, but communication via (Hidden by Airbnb) was very efficient. I recommend the accommodation",6
22950622,2018-12-30T05:00:00Z,The location is absolutely perfect! I highly recommend it 100 percent. Rubén was an excellent host who was always available,8
22950622,2019-01-08T05:00:00Z,A really local location,6
22950622,2019-01-18T05:00:00Z,"Our stay at Ruben’s apartment was very good. It has an excellent location, just meters from Copacabana beach, and many shops are nearby (including 24 hrs supermarkets, pharmacies, restaurants, and pubs). The area felt quite safe; we didn’t see anything unusual. The apartment itself is very welcoming and had everything necessary for 3 people. Despite not having air conditioning, the fans provided made the nights more pleasant, but it’s just a detail considering the very accessible price offered by Ruben. I totally recommend it",8
22950622,2019-01-26T05:00:00Z,"Excellent location, very close to Copacabana and commercial areas. I really liked it",8
22773037,2018-02-14T05:00:00Z,"He was very attentive, welcoming, and clear. The location was very good – it’s in a great spot, close to everything. I recommend Mr. Carlos’s space. I’ll definitely return soon",8
22773037,2018-02-26T05:00:00Z,This apartment was very cute and lovely for two people; it’s about a 10-minute walk to the metro and the Arcos da Lapa. I’m certain I’ll be staying in this apartment when I return to Rio,8
22773037,2018-04-01T04:00:00Z,"Excellent location. It’s a compact space, ideal for a more relaxed trip. The host was very solicitous and willing to help. There’s 24-hour security. A very good experience",8
22773037,2018-04-15T04:00:00Z,"The location is convenient, and check-in and check-out were very flexible. Marcio was also very kind and helpful.

I highly recommend it",8
22773037,2018-04-21T04:00:00Z,"Very well located, immaculate. I hope to return soon",8
22773037,2018-04-30T04:00:00Z,"This apartment is really cool, with 24-hour security and a great location right on the edge of Lapa, and the host was incredibly attentive.

Clean towels.

Sabonete… Coffee maker with caf…

Simply amazing – 10 times better than many hotels like Ibis and similar ones",9
22773037,2018-05-08T04:00:00Z,"Excellent! It’s super well-located, cozy, and secure.

I highly recommend it and I’ll definitely be returning soon",8
22773037,2018-06-10T04:00:00Z,Everything was perfect as always,8
22773037,2018-06-16T04:00:00Z,It was exactly as described in the description. I liked it,6
22773037,2018-06-27T04:00:00Z,"It was a perfect place, very well-located and well-decorated – a very airy and clean apartment. Everything was great, and the host was very attentive and polite",9
22773037,2018-12-11T05:00:00Z,The host canceled this reservation 70 days before arrival. This is an automated posting,1
2298271,2019-01-05T05:00:00Z,"Here's the translated review:

Positive aspects: The apartment has excellent appliances and the kitchen and bathroom were recently renovated and are excellent. There’s a second bathroom in the back which is very useful, and the shower has high water pressure. The building has 24-hour security and is very well located, surrounded by good restaurants, very close to the metro, and just a few steps from the beach. Communication with the hosts is great and they are always available to give tips and help with whatever is needed.

Areas for improvement: The furniture is very old and the closets in the bedrooms are cluttered and full of unnecessary bed linens that smell of mold. The bathroom closet is also full of worn towels, and the bed linens on the beds should be renewed. There isn’t a closet completely free for guests, and the clothes hangers are heavily worn. Despite the apartment having capacity for 4 people, there’s only a small iron table in the kitchen with 3 iron chairs, and in the living room the sofa is very old and uncomfortable, while the TV cabinet is full of clutter",6
2301710,2014-06-23T04:00:00Z,"Excellent location, just 5 minutes walking distance from Ipanema beach and the metro. The apartment was very clean, and there were no security issues for going out for walks day or night in Rio.

Alexandre was always concerned that we wouldn't be lacking anything and that everything would be clean. Every day, two women would come to clean (thank you, Terésinha).

Highly recommended",9
2301710,2014-07-04T04:00:00Z,"Alexandre provides impecable service!!!!

Everything listed is exactly as he claims
Best neighborhood
Safe and clean
Accomadating and humble maids
Great space and lots of room
Alexandre promptly responds to emails and does everything to make your stay enjoyable
No one could find a better place to stay",1
2301710,2015-02-18T05:00:00Z,"Fantastic location! Very close to the beach, restaurants, bars, public transport and shops. Clean and modern. Welcomed by the host and immediately felt at home. Highly recommended",9
2301710,2015-05-08T04:00:00Z,The reservation was canceled 458 days before arrival. This is an automated posting,1
2301710,2016-12-29T05:00:00Z,"Everything was impeccable, the house was excellent, the location was very complete and Alexandre always responded!

We were very pleased",9
2301710,2017-02-28T05:00:00Z,"My friends and I stayed at Alexandre’s place to enjoy the carnival and we really liked our stay. The house was exactly as advertised. The location was excellent, close to Ipanema beach and the lagoon. There were many restaurants nearby, cafes, shops, and easy access to the metro and buses. The host was very helpful and the communication was very smooth from before we made the reservation",8
2301710,2019-01-02T05:00:00Z,"I asked for updated photos of the property, requested that the cleaning be done before my arrival, and that any issues with dampness and associated odors had disappeared",2
23085006,2018-04-01T04:00:00Z,"Incredible accommodation, a very good apartment with a balcony, fantastic beds, and a perfect shower! We arrived and found a box with various products and little Brazilian rabbits (coelhos de Psicopa); incredibly kind! We recommend and will definitely return",1
23085006,2018-05-16T04:00:00Z,The host canceled this reservation 287 days before arrival. This is an automated posting,1
23085006,2018-06-03T04:00:00Z,"New apartment, super well decorated! Just one block from the beach!

There was a maid every day and Paulo was a great host!! He was very attentive, flexible, and reasonable! We will definitely return",9
23085006,2018-06-28T04:00:00Z,The host canceled this reservation 19 days before arrival. This is an automated posting,1
23085006,2018-06-28T04:00:00Z,The host canceled this reservation 8 days before arrival. This is an automated posting,1
23085006,2018-06-28T04:00:00Z,The host canceled this reservation 12 days before arrival. This is an automated posting,1
23085006,2018-06-28T04:00:00Z,The host canceled this reservation 57 days before arrival. This is an automated posting,1
23085006,2018-09-26T04:00:00Z,"Just perfect - location, facilities, decor and everything else",8
23085006,2018-10-14T04:00:00Z,"Paulo Thiago’s apartment is exactly as it appears in the photos. It has everything necessary for a perfect stay in Rio. It includes maid service. It’s just one block from the beach, fantastic location. The apartment features an incredible and very clean pool. It’s located in the heart of Ipanema, just a few blocks from Leblon and the lagoon. Paulo Thiago is very friendly and attentive. Highly recommended accommodation",1
23085006,2018-10-28T04:00:00Z,Another great stay at this lovely apartment. Hope to return again soon,6
23085006,2018-11-04T04:00:00Z,The Timo Apartment is very well-located and has a great structure,6
23085006,2019-01-27T05:00:00Z,"Excellent apartment, very well located and very well equipped! I highly recommend it! Thank you",8
2324694,2018-02-14T05:00:00Z,"This was a scam! The apartment was clean and safe, with some amenities, and the staff were attentive. It’s easy to access various tourist attractions in Rio",8
2314585,2017-07-30T04:00:00Z,"Everything was perfect and as expected. The location was very good, with everything easily accessible. Fantastic",8
2283492,2016-08-19T04:00:00Z,"Rio was great, the people are friendly and eager to help, even though I speak very limited Portuguese, 

Marcelo is a good host, he arranged for me, to be met at the airport by his niece Gabriella and her brother Paulo.

Marcelo also helped me to get acquainted to Rio, he took me around the local area and showed me how to use the BRT and Metro, he even showed me how to get to Samba City on his free day, as I needed to collect my uniform for the Olympics.

Marcelos home is nice its on the second floor of a apartment block, my room had a celling fan, a TV on the wall, I had my own shower and toilet, I had use of the fridge, washer and cooker, although its so easy to eat out as the prices are very good, the area is very quiet, there are shops local to the apartment, the supermarket is a 3 minute walk away, the locals in the area are very friendly I got to know a few of them and although they had limited English we were able to chat via (Hidden by Airbnb) translate, they all wanted to know about me and if I needed any help while I was in Brazil, (in the media in the UK prior to my travels, were warning us about the Zika virus and street robberies) well I felt very safe in my adopted city.

From Marcelos home, its about a 5 minute walk to either the BRT station or the Metro station, where you can get to anywhere in Rio. Travelling around Rio, is so easy, I used the BRT, which operates 24 hours a day, I used the BRT from 05:30 in the morning, you can either buy a ticket at the station or get a weekly pass, it costs R$3.80 per journey, the buses are frequent every few minutes and so easy to use, the Metro system is good and there is a train every 5 minutes as well although it does gets packed at times.


In conclusion, I would definitely return to Rio in the future, next time I will take my wife, and do the tourist think and see more sights that I was unfortunately missed out on, no fault of anyone just on my day off there was cloud cover so I couldnt get to see Christ the redeemer or sugarloaf mountain. And I would defiantly use Marcelos home again if its available, as I said hes a good host and has a lovely family, it felt like I was in my own home",9
2283492,2018-02-13T05:00:00Z,"The apartment is well-located in a safe neighborhood in a quiet building. Marcelo was very understanding with the check-in time, he was pleasant and helpful, and his family always welcomed us warmly and was willing to assist. The room with a private bathroom was clean and comfortable. I recommend it and would return",8
23341918,2018-05-21T04:00:00Z,"The Timo apartment was very clean, with an excellent location close to bars, restaurants, and shops!

The host was very helpful and understanding about the check-in. The reception was friendly! The apartment offered excellent value for money",8
23341918,2018-07-27T04:00:00Z,"I really liked the apartment. Arnobio responded and explained everything promptly.

I recommend",7
23341918,2018-08-06T04:00:00Z,"The apartment was very nice, also in a good location. Arnobio was very helpful making sure everything went well",8
23341918,2018-08-11T04:00:00Z,"My wife and I stayed in this apartment. The location was excellent, close to bars, restaurants, supermarkets, and banks, etc. It’s just two blocks from Copacabana beach and near the metro. The stay was very quiet, and Mr. Arnobio responded quickly. It’s a good place for anyone who wants to explore Rio de Janeiro and enjoy the beaches. It’s close to a Bike Ita bike station – anyone can use the bikes (you just need to register). We rode bikes along the entire Copacabana, Ipanema, and Leblon beachfront",9
23341918,2018-08-15T04:00:00Z,"Nice place, great location",6
23341918,2018-08-29T04:00:00Z,The apartment meets what was advertised,6
23341918,2018-09-03T04:00:00Z,"The location is good. The apartment is well-distributed, quiet, as described in the photos and advertisement. I recommend the accommodation",8
23341918,2018-09-17T04:00:00Z,"Excellent local, quick responses, and a very clean apartment",8
23341918,2018-09-20T04:00:00Z,"The apartment was exactly as it appeared in the pictures! It’s a simple accommodation, but for those who just want a place to sleep (which was our case), it fully meets our needs. The kitchen is very well-equipped, but allows you to cook basic things. The criteria I prioritize – a clean bed and bathroom – were met (the shower was wonderful), and the location is excellent, very close to the beach and with amenities like bars and a supermarket nearby",8
23341918,2018-09-25T04:00:00Z,"The property has a good location; the shower is overly comfortable and so is the air conditioning. The problem is that it restricts electricity usage, and you need to be careful about how many watts you spend daily. The Wi-Fi is very slow, but it’s a good location because it’s close to the beach and other places like pharmacies, bars, and restaurants. We didn’t have much communication with the host",6
23341918,2018-09-30T04:00:00Z,Everything was as described in the photos and the description. It was very easy with self-check-in,8
23341918,2018-10-08T04:00:00Z,Standard stay,5
23341918,2018-10-11T04:00:00Z,"The place was descent, but it lacked the very basics of an airbnb. No oven to stick a pizza in. Not one single descent knife, no wine bottle opener. No toaster, the two plated heater only one was working and did hardly heat up. 
A smell in the kitchen area. 
Location good. Hospitality with a couple of beers good, but airbnb is more than that",4
23341918,2018-10-12T04:00:00Z,The host canceled this reservation 139 days before arrival. This is an automated posting,1
23341918,2018-10-20T04:00:00Z,It’s in an easily accessible location with a great location. Check-in was quick and efficient. The host responds quickly and provides instructions with a lot of attention,8
23341918,2018-10-28T04:00:00Z,"The space is simple and needs some maintenance, but the location is special and privileged, with a lot of commerce around it",6
23341918,2018-11-01T04:00:00Z,"Excellent location, everything was in order, we would repeat it",8
23341918,2018-11-08T05:00:00Z,"It’s just a little lacking to be great. It’s very well located, spacious and airy, and has all the necessary utensils for a good stay. The host was very accessible. The only drawback is a very strong musty smell in the closets, and the pillows and mattress are old. This is a problem for people who are allergic like me",6
23341918,2018-11-11T05:00:00Z,"It was very comfortable. The bed was soft, and the linens were clean.

The host was incredibly accessible. The check-in process was very flexible (which really helped me a lot)! Thank you",8
23341918,2018-11-17T05:00:00Z,"The location is convenient, with everything you need nearby.

This was a very good apartment, it was clean, and the shower was good.

Nothing to complain about",6
23341918,2018-11-20T05:00:00Z,The location is very good. It’s fine for a short stay. I recommend it,6
23341918,2018-11-22T05:00:00Z,"Excellent place, in a great location.

It was very clean and had everything you needed for a short or long stay.

It was definitely worth it",8
23341918,2018-11-24T05:00:00Z,"The localization was very good. The space is a little simple and could be cleaner, and it lacks better amenities considering the price. The host provided minimal information, sending notifications about potential fines that were intrusive for the client",6
23341918,2018-12-05T05:00:00Z,"The location is local, and the accommodation is provided",4
23341918,2018-12-09T05:00:00Z,"It was nice spending these days at Arnobio’s accommodation :) It’s very close to the beach, on one of the main avenues of Copacabana, which makes it easy to access various amenities like markets, bakeries, and restaurants nearby. It was a great experience",8
23341918,2018-12-12T05:00:00Z,"This apartment was great; it was in a good location close to everything, and the host was quick to communicate",8
23341918,2018-12-18T05:00:00Z,"The hosts were great, the location was excellent, and I recommend it",6
23341918,2018-12-25T05:00:00Z,The location is local and the space is quiet/peaceful,6
23341918,2019-01-11T05:00:00Z,"Small apartment.

Good price",4
23341918,2019-02-07T05:00:00Z,"It’s a suitable space for a few days of sightseeing, with a bathroom, bed, and kitchen adequate for a basic, no-frills stay, but it’s comfortable",6
23341918,2019-02-09T05:00:00Z,Good choice for the price,6
2351455,2016-08-23T04:00:00Z,Claudio and Patricia are amazing hosts. They are very attentive and wiIling to help out with whatever you need. I recommend their apartment and you will definitely have a great time in Rio de Janeiro,8
23483491,2018-08-21T04:00:00Z,"Very good, I really want to return other times",6
23486555,2018-04-12T04:00:00Z,"The property is large: it has two bedrooms, a big living room, a kitchen, and a balcony. I thought Ana only accepts two guests – I was considering bringing my parents and I wasn’t sure if they would be approved. The kitchen is very well-equipped, with a stove, microwave, refrigerator, and a small table. The bedroom is beautiful, as are the bathrooms. I loved the details: incense, paintings… and the energy was lovely. I stayed for 8 days and I felt very comfortable from the first",8
23486555,2018-04-23T04:00:00Z,The host canceled this reservation 46 days before arrival. This is an automated posting,1
23486555,2018-05-10T04:00:00Z,"Anas apartment is quite lovely, and has a great view of Christ the Redeemer from the balcony. The location is also an easy 10 minute walk to the nearest Metro. The only downside is no wifi",6
23486555,2018-06-08T04:00:00Z,"This was a pleasant apartment in a well-located, friendly area. It’s a shame there was no Wi-Fi, but otherwise the impressions were excellent. It’s certainly our preferred choice for a future visit to Rio",6
23300444,2019-02-02T05:00:00Z,"It was nice, but we were missing the sheets for the sofa",4
23832922,2018-09-15T04:00:00Z,"It was a great stay! I’ll definitely return! Paula is an incredible person, very positive, super helpful and welcoming! I felt at home. The apartment is beautiful and very clean and organized! I recommend the stay",9
23832922,2018-09-22T04:00:00Z,"Paula and her sister were very helpful in assisting me with everything. Paula showed me the surrounding area, restaurants, the market, and the gym (gym). It really made my life much easier!!! The room was very clean and cozy, and the shower was a delight",8
23572358,2018-03-18T04:00:00Z,"The apartment is as good as it looks, but the building it’s located in is really bad; I don’t recommend it for families, as the area is a brothel.

It’s located right above a strip club, Caf Sensoo Bar.

Despite being close to the beach, the area is quite lively, with many prostitutes around, and the restaurants nearby are just meeting places.

There were no elevators or corridors; we found strange people there, and the atmosphere wasn’t familiar.

There are many homeless people nearby",2
23769793,2018-06-08T04:00:00Z,"Great hospitality, a very calm and pleasant host",6
23606639,2018-04-06T04:00:00Z,"The space is very good, perfect for someone working who wants a comfortable place (with an amazing shower) and with the infrastructure for a home office. For those coming to participate in events at the Rio Centro, it’s not even worth mentioning because it’s right in the center of the event center",8
23606639,2018-04-15T04:00:00Z,"The photos make it seem bigger than it actually is, and it’s a little far from the beach. The rest was okay",4
23606639,2018-04-23T04:00:00Z,"I highly recommend it, excellent suite",6
23606639,2018-05-04T04:00:00Z,Excellent space,6
23606639,2018-05-08T04:00:00Z,"The localization was very easy; I used the BRT (bus rapid transit) every day because I was attending a course, and it was truly very close. It was a quiet place, I could walk around alone without feeling afraid. The service from the gatekeeper, reception, and housekeeper was extremely kind and helpful. The environment was super cozy; I honestly didn’t want to leave! Rs The host had no words to express my gratitude; he was always very solicitous. I definitely recommend and will return! It was my first experience on the site and I was very satisfied and enchanted",9
23606639,2018-05-16T04:00:00Z,Excellent place in the region! I recommend it,6
23606639,2018-05-18T04:00:00Z,Excellent place,6
23606639,2018-05-21T04:00:00Z,Excellent accommodation and hospitality. I recommend it,6
23606639,2018-05-27T04:00:00Z,"Good service and accommodation. Excellent location for those visiting the RioCentro, I recommend it",6
23606639,2018-05-29T04:00:00Z,timo espao!!!! I have nothing to complain about,8
23606639,2018-06-02T04:00:00Z,"Be careful and take screenshots of the place you rented, because when you arrive, you’re sent to a lower, inferior accommodation.

Don’t be fooled – the place isn’t bad, but it isn’t great either",3
23606639,2018-06-16T04:00:00Z,"The location is excellent, and Timo’s place is great",6
23606639,2018-07-09T04:00:00Z,"As always, the accommodation and communication with Alexander were spectacular! See you next time",8
23606639,2018-07-26T04:00:00Z,comfortable place,5
23606639,2018-07-29T04:00:00Z,It’s really worth it! I loved it,4
23606639,2018-08-09T04:00:00Z,"Our stay at Alexander’s apartment was good; we really liked the apartment and the services offered in the residence (pool, sauna, jacuzzi, etc.). I found the apartment beautiful, clean, and comfortable! Communication with Alexander was also good; he answered our questions in real time. I just wanted to warn people to be careful with the bed headboard panel, as it has an opening through which a driver’s license or even small objects like a earring can easily fall through – and once they’re inside the panel, you can’t retrieve them",8
23606639,2018-08-20T04:00:00Z,"The accommodation was incredible, with a fantastic location. Alexander was very quick to respond and assist us. Even before we booked, I asked about an iron, and he promptly bought one and made it available to us! We will definitely return for another stay",1
23606639,2018-09-03T04:00:00Z,"Excellent space, perfect for a couple, with impeccable cleanliness, close to the beaches of Barra and Recreio, and Riocentro. It’s difficult to find any faults with the property",9
23606639,2018-09-18T04:00:00Z,"This was definitely a perfect place for me – it was very quiet, they were very attentive to our needs, the weather was delicious, and the cleanliness was the best. The room had everything we required",8
23606639,2018-09-23T04:00:00Z,"Thank you for the space you offered. It made my stay in Rio much easier. A big hug and good luck, Alexander",2
23606639,2018-10-14T04:00:00Z,Excellent space. Exactly as it appears in the photos,8
23606639,2018-11-04T04:00:00Z,Very good,5
23606639,2018-12-27T05:00:00Z,The apartment was cozy and exactly as described. We really appreciated the understanding with the altered arrival and departure times,8
23606639,2019-01-31T05:00:00Z,"It’s very nice, I recommend it. Far from the center, but a very quiet place",6
23606639,2019-02-04T05:00:00Z,"It’s a cozy, clean, and well-ventilated apartment. It’s a very family-friendly condo",8
24955954,2018-06-11T04:00:00Z,"That person was very nice, kind, and welcoming",5
24955954,2018-08-12T04:00:00Z,The host canceled this reservation 5 days before arrival. This is an automated posting,1
2422745,2019-01-18T05:00:00Z,Our stay at Mnica,2
2464745,2014-07-08T04:00:00Z,"Telma was very special and very attentive to everything needed to have a pleasant stay. The place was very clean, tidy, and perfect. I highly recommend the apartment",8
25189566,2019-02-06T05:00:00Z,"The space is very comfortable and pleasant. My partner and I went there, and honestly, the place was perfect for us! The bed is very comfortable. It has everything you need. And the location is great! Everything is nearby! And Gustavo was very attentive throughout our stay! We had a wonderful time",9
24182390,2018-07-10T04:00:00Z,"Fantastic location right by the sea and close to markets and restaurants.

The house was incredibly clean and very comfortable!

The host is a lovely person; they respond very quickly and are super flexible with the check-in time. I loved staying there",9
24182390,2018-07-14T04:00:00Z,"This is a great location for those who love the beach... you can easily walk to both Copacabana and Ipanema. Francisco was very attentive, always promptly answering my questions about the city. He has a lot of freedom, as he’s out all day",8
24182390,2018-07-21T04:00:00Z,Nice place with a great location. Near to Ipanema and copacabana beaches. Francisco was kind with us,8
24182390,2018-08-26T04:00:00Z,"Timo was a welcoming host. The place was cozy and really beachfront-oriented, with a good location. I hope to return in another opportunity",8
24182390,2018-08-30T04:00:00Z,"Even though the stay was quick, it was great. It was well-located, clean and organized! Francisco was a very attentive host",8
24182390,2018-09-09T04:00:00Z,"Everything was perfect. I want to congratulate you on the speed of your responses and the helpful tips, for the cleanliness of the house, and for the incredible location. Everything was wonderful",1
24182390,2018-09-11T04:00:00Z,"Francisco was a well-attentive, kind host",7
24182390,2018-09-17T04:00:00Z,This apartment is simple but very well-located. Everything was clean and tastefully decorated,8
24182390,2018-09-24T04:00:00Z,"Timo Espão was very hospitable and attentive.

Cozy and well-located place. The building is located right in front of the beach and close to various places such as Copacabana, Arpoador, Ipanema, etc. It was definitely worth it",8
24182390,2018-09-27T04:00:00Z,"It’s a small space, but it’s well-located. The price/value ratio is good",6
24182390,2018-10-14T04:00:00Z,"The apartment was very charming and cozy, and the location was fantastic – right by the beach with plenty of shops nearby. Francisco was extremely attentive. There were a few unforeseen issues beyond our control, but he quickly resolved everything, ensuring that our trip went as smoothly as possible. It was truly a wonderful journey",8
24182390,2018-10-22T04:00:00Z,"We had a fantastic stay with Francisco. He was incredibly kind and always responded very quickly. The apartment is very, very well-located, right on the beach (you just cross the street). Everything we needed to do was with the Bike Ita, with several stations nearby. The apartment is small but ideal for anyone who wants to explore Rio and has a clean and accessible place to sleep. Everything was clean and organized when we arrived. We highly recommend it",1
24182390,2018-11-09T05:00:00Z,"This apartment is very well-located, good for those who want to be close to everything in Copacabana",6
24182390,2018-11-18T05:00:00Z,Everything was excellent! I highly recommend it,8
24182390,2018-11-22T05:00:00Z,"Francisco was fantastic, he helped us with everything we needed, attentive, careful, and helpful. The apartment is very well located – you just cross the street and you’re on the beach, close to post 5 which I love, everything was great, I highly recommend it",8
24182390,2018-11-29T05:00:00Z,"Very cozy, small but very comfortable, excellent location",8
24182390,2018-12-04T05:00:00Z,The host canceled this reservation 35 days before arrival. This is an automated posting,1
24182390,2018-12-06T05:00:00Z,"If you're looking to be just meters from the beach at a reasonable price, it's a good option",6
24182390,2018-12-14T05:00:00Z,"Small, but well-located. I recommend it",6
24182390,2018-12-18T05:00:00Z,"Francisco was very calm, the location was very good and everything you need is nearby. It’s not luxurious, but it has all the necessary amenities in the apartment. Thank you for making your space available to us, Francisco. See you at the next time",8
24182390,2019-01-18T05:00:00Z,The apartment is located well,5
24182390,2019-01-25T05:00:00Z,The location is very good. Francisco was very helpful and attentive to our concerns,6
24182390,2019-02-05T05:00:00Z,The apartment was exactly what we expected; it’s small but perfect for tourists and had everything essential for us to be comfortable. The concierge staff were very friendly and our host was very willing to help us with everything,8
24182390,2019-02-09T05:00:00Z,Totally recommended ;) :D,2
2515976,2019-02-04T05:00:00Z,I highly recommend it. I just want to go back,6
25183276,2018-06-02T04:00:00Z,"The host was very attentive, and the apartment was incredible",6
25183276,2019-01-03T05:00:00Z,Highly Recommended,3
24717812,2019-01-20T05:00:00Z,Excellent stay... everything was in perfect condition,8
24186376,2018-07-31T04:00:00Z,"This was a very pleasant stay, with the property exceptionally well-maintained and featuring details that really make a difference for the guest. The location was ideal – very close to everything – and I thank you for all the attention and hospitality you provided. I will definitely return",9
24186376,2019-01-03T05:00:00Z,"The accommodation was very good; it’s a great place, close to everything, and very cozy. I hope to return many more times",8
25377740,2018-07-14T04:00:00Z,"The apartment was fantastic!! The building has a huge pool and a very good restaurant, as well as a beauty salon and an area for children. However, the best thing about it was the location: it’s very close to restaurants, bakeries and supermarkets, and it’s right next to the lake and with several bus lines passing by. It completely exceeded all my expectations!! Don’t forget the host, Haline, who was incredibly friendly and helpful",9
25513422,2018-10-04T04:00:00Z,Great appartment with a perfect location in Copa. Absolutely recommended! Thanks Omar & Fernando,8
2569326,2016-08-22T04:00:00Z,This was a lovely and pretty apartment. It was wonderful to relax in the bed on the balcony. The hosts were friendly and attentive. We loved our stay. The condominium was well-equipped,8
25780094,2018-08-04T04:00:00Z,"The location is local, and it’s a secure location",6
25911135,2018-07-17T04:00:00Z,"The house is very spacious, exactly as described. The space is clean. The kitchen has the basic amenities. The towels and linens are clean and comfortable. The house is located in a quiet and private condominium. It’s very secure. We were very well welcomed; the host was available by phone the entire time to address all of our needs. She was very careful and attentive to every detail. I definitely recommend it. We will return other times",1
25911135,2018-08-12T04:00:00Z,"Excellent place, highly recommended. It’s a very comfortable and well-equipped home with spacious common areas, comfortable bedrooms, and an incredible gallery and pool",8
25911135,2018-08-20T04:00:00Z,I recommend this property to anyone who wants to come to Rio de Janeiro! I was very well received by the host; the entire house was clean and perfect! My friends and I loved the location! I highly recommend it,8
25911135,2018-09-09T04:00:00Z,"The host was very careful, attentive, available, and very pleasant. The house was quite hospitable, with linens and towels very well cared for.

I recommend it",8
25911135,2018-10-12T04:00:00Z,The Casa da Maria Vilma is fantastic! The stay was much better than my team expected. Great hospitality and a good location! I highly recommend it,8
25911135,2018-11-12T05:00:00Z,"I am extremely grateful and the house was incredible! The hospitality, attention to detail, cleanliness, and location were amazing. I loved the house, the pool, everything. You absolutely have to rent here without a doubt",1
25911135,2018-12-09T05:00:00Z,"This was a really good house, quite cozy and with a great location. The complex is fantastic and very secure. Moreover, Maria Vilma makes you feel very welcome and provides all the information you need. We had a great time",8
25911135,2019-01-20T05:00:00Z,I highly recommend it,5
26199936,2018-07-21T04:00:00Z,"The apartment was just as it appeared in the photos – very clean, cute, and extremely well-maintained, and the bathroom looked like it had been recently renovated. There was a supermarket, pharmacy, bakery, and restaurant on the street outside the apartment. It was an excellent stay. I highly recommend it",1
26199936,2018-07-22T04:00:00Z,"Great apartment in Leme, super close to the beach. Hosts were wonderful and very helpful when it came to leaving our bags / check out. fantastic",8
