apartment_id,fecha,Review,RatingPrediccion
29078967,2018-10-23T04:00:00Z,"Eh walla! I dont know where to start from.. This stay was so special at so many levels. 

I ended up at Musas place because my previous host cancelled the booking while I was boarding my flight to Istanbul,  which happened to be the best part of this trip. 

Musa responded very quickly, and he even gave a discount. Throughout my stay Musa and Halim were very attentive and thoughtful. Not to forget their beautiful cat, Chizik! 

Though They are students but still their place is very clean and stylish. Very close to everything you need. Like literally everything. 

Transportation: Taksim Square/ Metro is 4-5 minutes walk away. The Tram (FINDIKLI Mimar Sinan University) is like 5 minutes by walk too.. Taxis are also available throughout the day and night near the main road.

A grocery store and fruit shop is right outside the home. And some food/Restaurant are available 24hours. They can actually get things delivered at anytime in the night too.. even their kitchen has all amenities for using.. 

To whom ever it may concern, If you are planning to go to Istanbul and If you are reading this, dont think twice. Contact Musa now. You will enjoy your stay. 

PS: They are learning English but communicating with them was so easy. They really make effort to make your stay comfortable. Just ask them if you need anything, theyll get it done.. And their kind intention is to make friends and learn about different cultures while they whole heartedly welcome you as their guests.. Enjoy!

Guys! ok ok teekkur ederim ! Take care and see you soon.. 

Cheers!
Areeb",9
29078967,2018-10-24T04:00:00Z,"The price is the best, the appartment very comfortable, you have everything you need and more. The hospitality of the Host (Musa) is outstanding, he basically made me feel at home and was the best turkish person I met in Turkey so far. Totally recommended! Nothing to complain about l! Thank you",8
29078967,2018-11-03T04:00:00Z,"Such a kind, friendly and accommodating host. Perfect location just a few minutes walk to Taksim, and warm friendly atmosphere. This is more than just a place to stay, its a home to come back to with friends who are willing and active to engage",8
29078967,2018-12-03T05:00:00Z,Musa is a great host. I spend a very nice holiday in Istanbul. a great Location,6
29078967,2019-01-03T05:00:00Z,"Musa is incredibly friendly, kind, and helpful. I felt like I’d known him for ages and really felt like I was at home",8
29078967,2019-01-07T05:00:00Z,The place was really good and in a central location. Musa was  really cool and very helpful. Would recommend 10/10,8
29078967,2019-01-15T05:00:00Z,"Musa and his mate gave me very warm welcoming. The bathroom is clean, the room was clean. What should be changed is to include less people in the apartment and a roof light bulb. Thank you again",7
29508303,2018-11-19T05:00:00Z,Olgu is an amazing host. She has an intimate knowledge of Istanbul and she is really fun and sweet. I would highly recommend anyone coming to Istanbul to stay with her,8
29508303,2019-01-01T05:00:00Z,"The location was fantastic. The host was a very kind woman, and she was always willing to help with any questions you had. It was definitely worth it; it was a really great experience for me",8
29877023,2019-01-08T05:00:00Z,"I stayed here for more than 3 weeks, I could not be happier. The place is very central (walkable distance to Besiktas, neighbourhood is full of nice cafes and shopping places), really safe and quiet, metro station is just 5 minutes away.  The flat has all the necessities and more. Marala is an amazing host. Thank You so much",8
29877023,2019-01-13T05:00:00Z,"Maral was very welcoming and understanding :) I stayed for 2 nights. It was great that the check-in times were flexible and that the property was in a very central location in Istanbul. Thank you, Maral, for the breakfast and the nice conversation",8
28159180,2018-12-30T05:00:00Z,"The flat is nice and well located just off Istikal street, and Ronahi and her (Hidden by Airbnb) are nice people, however it gets very noisy at night (I was there on a weekend) since the room gives onto a little busy street just off Istikal so it is was almost impossible to sleep",6
28506996,2018-10-26T04:00:00Z,Had an amazing time staying here... The staff is so nice and cooperative... You just name it and they will arrange it for you... I was so hungry and I couldn,2
28690892,2019-02-01T05:00:00Z,"Great place, friendly host and easy access to most everywhere in Kadikoy, Thanks Oksan",8
29456207,2019-01-01T05:00:00Z,"A pleasant, short stay in Istanbul thanks to Tulay’s accommodation, which was exactly as described and suitable for a family with young children. She was readily available to answer questions and meet needs, with a welcoming hotel-style reception available on-site",8
29863999,2018-12-02T05:00:00Z,The host canceled this reservation 26 days before arrival. This is an automated posting,1
28061127,2018-09-12T04:00:00Z,The host canceled this reservation the day before arrival. This is an automated posting,1
28250649,2018-10-10T04:00:00Z,"Hazal greeted us in a rather brusque manner. The house is small, but it doesn’t feel cramped. The décor is very nice. However, we struggled to wake up in the mornings because there’s no basement, as it doesn’t provide much light. Most importantly, we were out of hot water when we woke up, and had to wash ourselves in cold water",4
28250649,2018-10-14T04:00:00Z,"The apartment had a dark and cold atmosphere on the ground floor (-1). Overall, it was a clean apartment, but the floors were dirty and there was a damp smell. The host didn’t contact us until the time we were scheduled to receive the keys, and the phone was constantly on voicemail. He told us to leave the keys at the locksmith’s. One night, the radiators were broken and it was very cold. It wasn’t a good stay, and I wouldn’t recommend it for us",3
28250649,2018-10-28T04:00:00Z,"I wanted to avoid dampness, but it wasn’t very dry. It was cleaner than I expected, and because of the windows, it wasn’t too noisy in the mornings. It’s ideal for a single person or for intimate dinners",6
28250649,2019-01-27T05:00:00Z,"Great location, a lovely house, and a welcoming host",6
28250649,2019-02-08T05:00:00Z,"We experienced no problems due to the slight humidity. It was a very charming experience, thanks to the property’s location and décor. I definitely recommend it",8
28250649,2019-02-12T05:00:00Z,"This is truly a wonderful, cozy home and a fantastic feeling afterward. You can really feel the minimalism was genuinely executed :) Thank you, Hazal Hanım, for being such a wonderful and gracious host, truly appreciated :) I absolutely want to visit again",8
2856208,2019-02-16T05:00:00Z,Well located and easy to communicate even if we never met the owner,6
27781404,2019-02-13T05:00:00Z,"We had a very good time at Marcos home. Super tidy and clean,very nice decorated and we had everything we needed and even more. We feel ourselves open and clear like our home. Marco and his parents are very lovely people and we enjoyed the good vibes in their home. We definitely recommend everyone to stay here! The europa side is very nice,you get a good idea about the real life in Istanbul and it",8
30673003,2019-02-15T05:00:00Z,The host canceled this reservation 36 days before arrival. This is an automated posting,1
30261600,2018-12-27T05:00:00Z,The host canceled this reservation 2 days before arrival. This is an automated posting,1
30261334,2019-01-05T05:00:00Z,I had a lovely stay at Jessica,3
30194213,2018-12-29T05:00:00Z,"I was not satisfied.

The host was not welcoming",2
30194213,2019-01-10T05:00:00Z,"Great place to stay at, easy check in check out as well as the building was gated with security and codes to enter the building Ilyas was quick to respond and easy to deal with definitely would recommend this place",8
30194213,2019-02-12T05:00:00Z,"The place was very clean and well-suited for use. Exactly as pictured, everything matched. It’s a better place for people who have their own car. Because the roads are newly built, it’s not very convenient for walking",6
30671405,2019-01-06T05:00:00Z,"Nice and cheap apartment, good neighbours and close to the nearest subway station",6
30087365,2019-02-07T05:00:00Z,The landlord is very hospitable. The room is very beautiful. You can see the sea. I like it very much,6
30361820,2018-12-19T05:00:00Z,This apartment is very well-located and very clean. The host’s welcome was of very good quality,8
30361820,2019-01-29T05:00:00Z,"Very kind, if you are looking at other places, stop! Stay with Omar",1
30361820,2019-02-03T05:00:00Z,To be very communicative with the owners in any problem you face,2
30222713,2018-12-02T05:00:00Z,It’s in a bad location,2
30242109,2018-11-27T05:00:00Z,"i rented it for my Spanish Teacher, she said the host was incredibly kind and hospitable. the place is convenient for traveling in the city
.
the neighborbood is lively and the place decorated with creatvity (they are artists)
recommended",8
30242109,2018-12-17T05:00:00Z,"If you want a wonderful airbnb, with hosts who really get the airbnb spirit - stay with Luna and Kubra. I had a really comfortable stay. Luna told me which cafes to go to and Kubra told me which places I might like to visit. The apartment is in the perfect location, a few minutes walk to the ferry, or, if you prefer to stay in the area, close to cafes and galleries. I also really enjoyed my conversations with Luna and Kubra and getting to know them. Wonderful hosts",9
30242109,2019-01-16T05:00:00Z,"Luna and Kubra are amazing hosts, ready to help you with everything and anything. They reply really fast, the communication is amazing. Apartment gives home-like feeling which allows good rest and peaceful sleep. Definitely recommend the hosts and apartment for everyone who values family atmosphere",9
30242109,2019-01-31T05:00:00Z,Expect excellent hospitality and comfort,6
30242109,2019-02-16T05:00:00Z,Really nice and well located place! The host was helpful to create a awesome time in Istanbul! I enjoyed my time.. very much,8
30973353,2019-01-23T05:00:00Z,"I picked this place and it was absolutely awful. The location wasn’t great – very far from anything interesting – and the cleanliness was shockingly bad. There were stains on the carpet and the bathroom hadn’t been properly cleaned. Furthermore, there was absolutely no privacy; the walls were paper-thin, and we could hear everything from the neighboring apartments. The host was unresponsive and difficult to reach, and the property itself felt unsafe",2
30921897,2019-01-05T05:00:00Z,The host canceled this reservation 42 days before arrival. This is an automated posting,1
30921897,2019-01-11T05:00:00Z,"Esras place can be a good choice for those who is looking for a lovely studio in the European side of Istanbul close to public transportation. You can access Tunel funicular, nostalgic tramway(Istiklal Avenue) and even metro line(M2",7
30921897,2019-01-20T05:00:00Z,"Great location: Close to Galata tower, stiklal avenue, the ihane metro stop.

Nice enough flat for the price, and the pictures are quite accurate. However, also as seen in the pictures, theres no laptop friendly work space  even if its listed in the Amenities section.

We arrived to a cold flat after having some trouble finding it (the building doesnt have a street number), and heating it up took all evening  partially because theres a big gap under the flats entrance door, and the stairwell is open to the outside at all times. Which leads us to the next issue  stray cat feces and stains on the steps. It was cleaned now and then, but not nearly often enough.

The building is old and full of old house noises, from neighbors and the environment. While some of this can be charming, I would have expected other things to be in order, easy things like tightening a door bolt so that it doesnt rattle whenever someone downstairs breathes.

All in all were happy enough considering how cheap the place is and its great location, but there are things we want people to know about before deciding whether to rent",6
30921897,2019-01-24T05:00:00Z,This is a very beautiful and cozy apartment in the heart of Istanbul. Ezra is a great host,8
309063,2012-10-17T04:00:00Z,The reservation was canceled 65 days before arrival. This is an automated posting,1
30876582,2019-01-24T05:00:00Z,"Okay, it was clean and wonderful",6
31507104,2019-02-02T05:00:00Z,"Mehmet Bey is a host who instantly resolves any issues, is kind and hospitable. The house itself is as comfortable as a hotel. Furthermore, it’s a recommended property due to its location",8
31507104,2019-02-06T05:00:00Z,"Very good location to discover the old Istanbul ! Nice host, you can easily talk with him by (Hidden by Airbnb) for example",8
32008854,2019-02-02T05:00:00Z,"Great Experince.
The flat is located just 2-5 munites away from Taksim Square.
We spent great time in the terrace and very nice decorated living room. We have also all amenities in the flat. Very close to the flat there are markets and fruit seller. The host is very helpful. They gave us many tips and they are very prompt to answer if we have any questions.
Thanks for all this.
For sure we will come back",8
32008854,2019-02-07T05:00:00Z,"Perfect location and friendly host , highly recommend",7
31125186,2019-01-30T05:00:00Z,"It was full of strange people and related individuals. We had no problems entering the house or with the key. Everything that was stated about the house in the description was accurate. The only problem was that the house was dirty. The sheets under the bed hadn’t been changed. We had to clean it ourselves, and therefore we weren’t satisfied with the cleanliness",3
3102202,2018-09-11T04:00:00Z,The host canceled this reservation 3 days before arrival. This is an automated posting,1
31036628,2019-01-16T05:00:00Z,"The house was very clean.

The showers were incredibly slow to heat up.

The host is welcoming and hospitable.

Thank you for your hospitality",8
31644399,2019-02-17T05:00:00Z,"I loved everything, it was very cozy",6
31208538,2019-01-01T05:00:00Z,Amazingly perfect and such a hospital and friendly. I would recommend this,6
31819664,2019-02-03T05:00:00Z,"This was a great house, completely new. The kitchen and bathroom were sparkling clean – the plates in the kitchen and the towels in the bathroom had clearly not been used before. The bed linens and pillowcases were neatly arranged, with the towels placed in their designated spots. Everything in the wardrobe, including the lavender scent sachet in the bread drawer, had been considered down to the finest detail. The host, a lovely man, had freshened the house’s scent with fresh hyacinth plants in the kitchen and lounge. I really loved the original paintings on the walls. And the separate coffee machines – one for Turkish coffee and one for filter coffee. The dining table and sofa were heavily used. Everything was immaculate",1
31053412,2019-01-20T05:00:00Z,"The place is exactly as pictured – very clean and spacious. The area was quiet and the guests were friendly, but there wasn’t a sink available; you only had a shower, and there wasn’t a soap dispenser",6
31167868,2019-01-14T05:00:00Z,"I spent 4 days at Baris  and mers place we had a very comfortable stay. They are  kind, helpful  and thoughtful.

  1) The room was sparkling  clean 

2 ) Baris and Omer  were very polite and very responsive to every question I had regarding my stay. 

3) They always tried  their  best to make my stay comfortable and kept asking if all  was ok everyday  which I found very thoughtful. 

4) I would highly recommend staying  here and would surely do when I am back in Istanbul. The location and prices is hard to beat. 

Thank you",1
32174629,2019-02-13T05:00:00Z,It was great stay at Karems place,5
32174629,2019-02-14T05:00:00Z,It was a satisfying experience for me. Everything was perfectly suited. I get much more than i expected. Apartment was a clean and easy to access. It is just 3 min from taksim square and metro station. There are staff which is available for 24 hr and they are really helpfull. It will be the apartment for my next stay for sure,8
3237666,2019-02-03T05:00:00Z,"Great Host, caring and welcoming. very good location",8
34177,2016-07-14T04:00:00Z,"Ercan is a great person who helped and guided us very well. The house met our expectations perfectly. The neighborhood (Arnavutkoy) is an amazing place. Almost fall into love with the region....\r\n\r\nThe house is on the hill so if you like to walk and hike it is perfect for you. The place is not for from the shore where the center of the town is, so not much walk but the sharp uphills might be challenging to some. However if you hire a cap no problem at all, they all come up and drop you off in front of the house. The taxi prices are not expensive. We, personally, took the cap only once during our one week stay, other times enjoyed walking among old Turkish stile houses and absorbing the superb view glaring under a beautiful sun",8
3335550,2014-10-21T04:00:00Z,"Great host, great service, particularly accommodating on internet considering I had to work from the apartment",8
3410502,2015-12-21T05:00:00Z,What a perfect location. Central to the attraction in Sultanahmet and so easy to locate. We had a great time. All facilities were clean and the breakfast was great to get your tourist day started. And the view from the dining room is a great start to each day. Can recommend the Star Holiday Hotel any day,8
3355353,2019-01-26T05:00:00Z,I appreciated the cleanliness and the location,6
3383677,2016-01-03T05:00:00Z,"David was a great host, we felt at home right away. He was there upon our arrival to welcome us, in a nearby caf. He explained how everything worked, provided us with maps and all sorts of recommendations. Unlike other apartment rental agencies who hand you the keys and send you on your way, David made us feel like his guests. As for the appartement, it is cozy and spacious as the pictures suggest. \r\nEven when we didn",9
3503965,2018-10-20T04:00:00Z,this was the best home i,1
3494585,2019-02-12T05:00:00Z,"The house is perfect for couples, especially in winter time since it has fireplace and Jacuzi. It is warm and cosy and perfect for getaways. The house is on a hill so be ready to walk a 20 min hike to get there. The island does not have taxis nor cars, it functions on horses and electrical bikes and regular bikes. You can ask locals to drop you off if yoy have luggage and they are helpful. \n\nAral is a great host, the house was ready and clean, he was there to help with any questions. \n\nThe garden I think would be better taken care of in the summer since I visited in Winter time. The island is nice and detached. Everything closes at 8:30 pm (cafes, resto, shops) not a very touristic place to be for a week or so, but defenitely a great spot to clear your mind and have some quality quiet time. \n\nLoved it",8
3517150,2019-02-16T05:00:00Z,"This apartment is the perfect base for exploring Istanbul! It was clean and comfortable, and the view was absolutely amazing - waking up in the morning to the sunrise over the Bosphorus is a great way to start the day! The bed was comfortable, and no loud noise at night. Ali was an excellent host, check in was quick and simple, and he was very responsive to all our communications. \nRegarding directions If you are taking the metro from the airport - make sure you look for the Istikal Cadessi exit as soon as you get off the train (don",1
3632907,2019-02-06T05:00:00Z,You won’t find such exceptional hospitality and kindness anywhere else. The location is right on the side of İstiklal Avenue – perfect,8
3640004,2018-11-05T05:00:00Z,"Despite the exceptional location, there were several problems. There was an issue with the dangerous access, walls in the living room that needed to be repainted, and the towels didn’t match the number of people staying there",4
3602073,2018-04-23T04:00:00Z,Nice place,4
3517568,2019-02-15T05:00:00Z,"Great and stylish place. Ideal location in Galata. Ali was very quick in responding and helpful. My only suggestion would be to have better insulation in the windows for noise. Otherwise, all great",8
4057320,2018-09-13T04:00:00Z,It was a great experience and a good location. The supermarket and Taksim shops are within walking distance. The apartment was exactly as described. I would recommend it,8
4241384,2016-10-31T04:00:00Z,The host canceled this reservation 61 days before arrival. This is an automated posting,1
4272447,2015-09-28T04:00:00Z,"Ozgur was a very charming and friendly host. She baked us some food, greeted us at the door to help with bags, and was on hand when a few things went wrong.\r\nThe area was perfect, and there are decent bars all within 10-20mins walk away.\r\nSadly there was no wifi for the long weekend that we were there, and also the water cut out for half a day which wasn",6
4144356,2019-01-02T05:00:00Z,"Best host ever: very thoughtful, helpful and  with perfect communication! Apartment itself is very stylish, in the very centre, 2 minutes from Taksim metro. \n1000% recommend",1
4181852,2016-03-30T04:00:00Z,This apartment was very nice. It was clean and well-furnished. Esme and her friend are lovely and available people to provide information. We discovered this neighborhood…,8
4652482,2018-09-04T04:00:00Z,The host canceled this reservation 4 days before arrival. This is an automated posting,1
5020358,2018-10-05T04:00:00Z,"The staff are nice and friendly.  the location of the place is nearby taksim square.However, at night lots of noise there. drunk women around shouting and people just talk so loud i think in that street. The rooms need a bit of maintenance also. You can find cheaper places with that same standard. So i was expecting something slightly better",4
516720,2016-03-10T05:00:00Z,The host canceled this reservation 26 days before arrival. This is an automated posting,1
4740503,2018-06-13T04:00:00Z,"This was a friendly but limited experience; the host only speaks Turkish. It’s good for two people. It’s located next to the Blue Mosque. However, there is no public transport available",6
507117,2017-05-18T04:00:00Z,The host canceled this reservation 3 days before arrival. This is an automated posting,1
555588,2019-02-10T05:00:00Z,"Overall experience is great, though there are few things that need to be addressed: a weak Wi-Fi signal / unreliable connection and a shower that needs repair",6
4450120,2018-07-12T04:00:00Z,Colourful and a cute space for stay. Luna was definitely a treasure\n,6
5883037,2018-10-29T04:00:00Z,I really enjoyed to stay with Mert. I hope to stay again with him when i go back to Istanbul,6
4870358,2019-02-01T05:00:00Z,"Absolutely satisfying in terms of location and views, and it’s one of the best places you can rent for the price. You can directly contact the host if you have any issues",8
4826466,2018-08-06T04:00:00Z,nothing chic ... it,2
5361777,2018-12-16T05:00:00Z,"Sevilay has given me an experience of Istanbul that I will never forget. The cleanliness of the rooms and common areas, the strategic location of her building, easy for transportation, shopping and restaurant are excellent. For sure, I would recomend this place to anyone who want to have an outstanding stay in Istanbul",9
4846619,2016-05-11T04:00:00Z,I love the place it was amazing week thank you,4
575662,2016-10-26T04:00:00Z,The host canceled this reservation 42 days before arrival. This is an automated posting,1
5170796,2019-01-05T05:00:00Z,"We had a fantastic week in this cute studio. Perfect location and warm welcome by the hostess. Got help with booking a transfer and everything was easy and smooth. The area is perfect, lots of restaurants easy with communication buses walking distance. Quiet and nice at night. We will definitely be back",9
469638,2018-10-12T04:00:00Z,Thanks for warm welcome. The appartment is in good location and has all the amenities to feel comfortable,8
4940063,2019-01-04T05:00:00Z,"This is not an independent apartment, but an apartment in a hotel. Good location, but too expensive for an one bedroom and one bathroom hotel room (two places on the sofa are counted in the number of beds).  The welcome is good, but the description is not accurate",4
5186683,2015-04-22T04:00:00Z,"The room is very nice and looks like on the picture. Near metro station ihane and galata kulesi. In room there are all what you need-fridge,air condition,tv,big double bed.Bathroom is big and comfortable. Ozgur is kind and pleasant owner. I recommend this room",8
5186683,2016-07-06T04:00:00Z,"There is very central, comfortable and silence place, near to tube station. There is also so close to istiklal street, and Galata tower. 

zgr and Sabrina are very kindly and helpfull friends. 

There was clean, safety and very usefull room. Kitchen, laundry machine, tv, wi-fi and every other option was great. 

ts best choise to stay in istanbul, beyoglu area",8
536526,2018-12-31T05:00:00Z,We had a fantastic stay at Pinar,6
5357380,2019-01-01T05:00:00Z,"The apartment was really nice. Was easy to find it. Ebru provide very quick answers to all your questions. At home you can find everything you need. WiFi with really good speed. Home very clean and warm! No noise from neighbors. Excellent location. Very close to Baghdad street. Easy to get to center. If you come with car, many places to park car next to home. I would highly recommend this apartment and Ebru . Next time with pleasure will stay again. \nTanismak icin cok memnun oldum. Hersey cok guzeldi. Tekrar tesekkur ederim",9
5451782,2016-11-17T05:00:00Z,The host canceled this reservation 39 days before arrival. This is an automated posting,1
5551051,2019-02-05T05:00:00Z,Kazim is much better than expected,5
5716802,2015-10-24T04:00:00Z,"Can was very helpful and laid back. Our cab driver had problems locating the venue, Can helped to direct him and waited out (in the rain) for our cab. \r\n\r\nMy friend and I",8
5555181,2016-11-27T05:00:00Z,Very nice,5
6068649,2019-01-04T05:00:00Z,Absolutely fantastic place. One of the best Air BnBs I have ever stayed in. Quiet at night. Great location. Beautiful inside,9
6105504,2019-02-08T05:00:00Z,Great host that was always available when needed with really good communication. Great apartment for what we needed,8
6081771,2018-02-01T05:00:00Z,"Excellent location just a few minutes from the Tranva station, the Blue Mosque and Santa Sofia – almost the entire city center is walkable. The hotel offers good service and friendly staff",8
6485067,2018-11-18T05:00:00Z,Excellent location but could be cleaner. We needed to ask them to put on the heating as it was very cold at night and the plug sockets stopped working another time,6
6345295,2015-08-15T04:00:00Z,This is second time that Gokce helped us as host \nIt was wonderful and had greet time \nGokce is excellent host she is the best I recommend to everyone to stay at Gokce place and enjoy Istanbul,8
6288998,2016-03-23T04:00:00Z,I can,1
6214138,2018-08-19T04:00:00Z,"Ilham was very attentive and polite. The apartment is quite spacious and has all the necessary amenities. It’s in a great location, with a supermarket right in front and a wide variety of shops nearby. There’s a metro station nearby, and plenty of restaurants around",8
645976,2012-11-30T05:00:00Z,"A nice and cozy flat with an awesome view over the Golden Horn. Close to public transport and the very busy Istiklal street, nonetheless the flat is very quiet (obviously apart from the Muezzin from the nearby Mosque, but he",6
6486593,2018-10-06T04:00:00Z,"Great location, 24 hour door service, free laundry, and the room has a fridge and comfy pillows",8
6242962,2015-11-10T05:00:00Z,"As a frequent traveler, this was was one of the most great experience, mister Onur Salih was helpful since my arrival at the airport, by guiding the taxi all the way to the hotel. Once arrived to the hotel, all the friendly staff took care of us and baggage, the room was as described very comfortable and clean, we asked for few things for the kitchen and extra pillows, we got them right away, I recommend this place to everyone looking for very good value for money",9
6242962,2016-02-15T05:00:00Z,It was a very good and comfortable experience. There was everything which can be expected from a suit hotel. It is also very close to metro station and central regions of Istanbul. I can suggest very strongly,8
6242962,2016-02-27T05:00:00Z,"We are very satisfied! Grat apartment and very nice team, very centrally located.Supermarket nearby, to shop and cook for themselves. We recommend it with a clear conscience. Nisantasi has many fine restaurants and cafes. Louis Vuitton, Burberry, Prada all luxury shops are in the near.Nice Place",8
6242962,2016-04-20T04:00:00Z,"We enjoyed our stay in the apartment very much. The location is very convenient, the host was very helpful and I can definitely recommend it",8
6242962,2017-03-23T04:00:00Z,"Everything was great, Onur Salih was very helpful in every way possible",8
6242962,2017-04-03T04:00:00Z,The host canceled this reservation the day before arrival. This is an automated posting,1
6242962,2018-04-13T04:00:00Z,A good place for singles who wish to cover many areas in Istanbul,4
6242962,2018-11-30T05:00:00Z,It was really great to stay at Carina Suites Hotel. I was happy to live there for couple of weeks. Really advice everyone who wants to stay in Osmanbey,2
6242962,2018-12-27T05:00:00Z,Me and my two friends stayed at carina park and we loved it! Great staff avaliable to help 24/7. Also suitable for big families,6
6447205,2018-09-10T04:00:00Z,"what do you expect from a home? a peaceful enviroment,a clear and tidy house.there are more of these in Elif",2
6534803,2016-06-18T04:00:00Z,"The hoster was so helpful and his place so calm and sweet) its located in 15 min walking from the bus station and the harbour or 5 min by dolmush. Clean flat and complete consultation about Istanbul we got, absolutely satisfyed",8
6627075,2016-08-23T04:00:00Z,"The apartment is located in a nice area, very close to many good restaurants. The apartment itself was clean and quiet, and only a few mins away for many metro stations. Basak was very helpful and responsive - cheers",8
6627075,2017-10-11T04:00:00Z,"Basak gave a very warm welcome, she was very helpful, efficient, and really cool.

The apartment is very well located; Basak accurately described the location.

A recommendation",8
6627075,2018-01-18T05:00:00Z,The host canceled this reservation the day before arrival. This is an automated posting,1
6708622,2015-08-27T04:00:00Z,I felt like I made lifelong friends at Burcu,2
6774703,2016-05-23T04:00:00Z,It was a bit hard to find it and the rest of the stay was really good.\r\n\r\nFYI you can get to the host only using the metro line from the airport,6
6807419,2019-01-01T05:00:00Z,"A wonderful place to stay in Istanbul. Perfect location, in the lively  and very well comunicated neighborhood of Beyoglu.  Super well located to catch tram and metro to the touristic musts but at the same time authentic. Other neigborhoods like Taksim and Cukurcuma /Cihangir are close enough and walking is just as easy. The flat is as stylish as you can see in the pictures and its in perfect condition. I would recommend it without any doubt",9
6944286,2018-02-11T05:00:00Z,The host canceled this reservation 2 days before arrival. This is an automated posting,1
7014635,2017-08-09T04:00:00Z,"Okay for one night, but far from luxurious as advertised",4
7276469,2015-10-17T04:00:00Z,I had a great stay in Gken,3
7418073,2018-02-25T05:00:00Z,We are pleased with our stay at Neva,4
7543508,2019-02-08T05:00:00Z,I recommend it,3
7427199,2015-10-01T04:00:00Z,"Absolutely loved this place! This was my first ever visit to Istanbul and I rented the place for the whole month. The decor of the room is very clean and modern. Soft and comfy bed.  Felt like a hotel room with a lot of great natural light. Bathroom was fantastic as well, especially the shower. Super fast wifi. Helpful staff: there was one time I needed to make a reservation at a restaurant that only spoke Turkish, and they helped me with that. Location was very central, close to Taksim and Nisantasi where there are some great restaurants. Highly recommend",9
7427199,2017-10-13T04:00:00Z,"My previous reservation with another host was cancelled the same day I was to check-in. Fortunately, Emrah responded quickly to my requests, answered all my questions and even allowed me a quick tour of the facility. His staff helped me with my luggage, laundry and all of my requests for the duration of my stay. The apartments are new, clean, modern, and avante-gardesque. Angular shaped space, concrete walls with clean white walls, tasteful furniture to match. So many things are in walking distance, metro is close by, centrally located to many of the sites to see in Istanbul. I highly recommend this place to anyone looking for a new, clean, hotel-serviced, apartment centrally located in Istanbul",9
7427199,2018-07-31T04:00:00Z,"Handsomely designed studio with a very nice bathroom and a separated eating/cooking area. Perfect for one or a couple. The location in Harbiye is very convenient, just one street from the main avenue. Emrah is a great host and the apartments are perfect for a short-term stay",8
7427199,2018-09-16T04:00:00Z,"The location was superb, easily accessible by metro and bus stops. Despite being on a lively main street, the accommodation was very quiet. The room service was excellent, clean and tidy. Employee Frau Derya was always friendly and approachable and always made an effort to fulfill all requests. The amenities were optimal, although there were occasional difficulties with the internet connection, which were quickly resolved",8
7427199,2018-12-22T05:00:00Z,The Best host in Istanbul,3
745923,2015-01-02T05:00:00Z,Huge apartment on a 2 minute walk or less from the M2 metro line and with a supermarket nearby for daily groceries. We were positively surprised when we arrived; it,8
744242,2018-12-29T05:00:00Z,"We received a very warm welcome from Ibrahim, who was very kind and responsive. The apartment was comfortable and well-equipped with good WiFi access. The apartment is located in a peaceful, cosmopolitan neighborhood and is very close to the metro, tram, and buses – it’s a short walk to the Blue Mosque. However, we weren’t able to enjoy the terrace in December, as the weather didn’t allow it. Unfortunately, the apartment isn’t adapted for people with disabilities. Despite this, we would highly recommend this apartment",8
7918194,2019-02-02T05:00:00Z,Location is wonderful only 1 min. from Istiklal and 5 min from Taksim square. You can find all utensil and spices for cooking. The apartment is clean and big. There aren,8
7928490,2016-02-02T05:00:00Z,The host canceled this reservation 20 days before arrival. This is an automated posting,1
7958920,2018-10-06T04:00:00Z,The room immediatly felt like home. It,2
8301532,2019-02-12T05:00:00Z,"Thanks for the hospitality!  \nClean, beautiful interior, good locatione!\nWe really liked everything",8
836433,2019-02-10T05:00:00Z,"It is a very cosy and clean place, I would definitely recommend it to any solo traveller or a couple",8
8463872,2019-01-16T05:00:00Z,"Great location. Quiet neighbourhood. Ten minute walk to ferry ($0.75) that took you to the side of Istanbul that has taxim and Sofia and many other sights. Ferrys are frequent. Coming back home is about 170 steps up. \n1 minute walk to basic groceries-eggs, milk, cheese and bread. 5 minutes to migros grocery with more options including beer and wine. \nApartment itself was warm and comfortable with a kitchen well stocked with dishes and utensils. There is a balcony with access from both rooms. \nHot water was always available. \nWe were very comfortable",8
8662829,2017-01-04T05:00:00Z,My friend Claire was looking for a place to stay in the evening for the next day. It,1
8746817,2019-01-05T05:00:00Z,"Excellent stay! Thank you very much, Ramiz. When I return to Istanbul, I will definitely book with you again! Thank you for your attention and your very professional staff",8
8863253,2018-12-27T05:00:00Z,Our time in Istanbul was great- we had a fantastic view over the city from Murats terrace. \nThanks for all,6
9672507,2019-01-25T05:00:00Z,"Although it was not what was pictured, it was very clean and the staff were accomodating and friendly! Location very close to subway and Taksim square",7
961596,2019-01-04T05:00:00Z,We had a lovely time at Ulas,4
9799412,2018-05-26T04:00:00Z,You can,1
